Date,Close
2015-01-01,9.06400012969971
2015-01-02,9.125
2015-01-05,9.16800022125244
2015-01-06,9.21300029754639
2015-01-07,9.23600006103516
2015-01-08,9.26449966430664
2015-01-09,9.22999954223633
2015-01-12,9.22480010986328
2015-01-13,9.2819995880127
2015-01-14,9.26959991455078
2015-01-15,9.35499954223633
2015-01-16,9.39500045776367
2015-01-19,9.38609981536865
2015-01-20,9.42000007629395
2015-01-21,9.38010025024414
2015-01-22,9.54020023345947
2015-01-23,9.64750003814697
2015-01-26,9.6269998550415
2015-01-27,9.53180027008057
2015-01-28,9.5935001373291
2015-01-29,9.57079982757568
2015-01-30,9.58549976348877
2015-02-02,9.55749988555908
2015-02-03,9.46580028533936
2015-02-04,9.55449962615967
2015-02-05,9.46640014648438
2015-02-06,9.55739974975586
2015-02-09,9.57769966125488
2015-02-10,9.56719970703125
2015-02-11,9.55850028991699
2015-02-12,9.50160026550293
2015-02-13,9.50699996948242
2015-02-16,9.53380012512207
2015-02-17,9.5019998550415
2015-02-18,9.49650001525879
2015-02-19,9.52750015258789
2015-02-20,9.51889991760254
2015-02-23,9.54819965362549
2015-02-24,9.5423002243042
2015-02-25,9.52939987182617
2015-02-26,9.63799953460693
2015-02-27,9.64280033111572
2015-03-02,9.67160034179688
2015-03-03,9.67870044708252
2015-03-04,9.70860004425049
2015-03-05,9.75230026245117
2015-03-06,9.86149978637695
2015-03-09,9.87839984893799
2015-03-10,9.99069976806641
2015-03-11,10.10249996185303
2015-03-12,10.03750038146973
2015-03-13,10.14150047302246
2015-03-16,10.08650016784668
2015-03-17,10.06350040435791
2015-03-18,9.8548002243042
2015-03-19,10.01850032806396
2015-03-20,9.90069961547852
2015-03-23,9.8105001449585
2015-03-24,9.82600021362305
2015-03-25,9.79259967803955
2015-03-26,9.85429954528809
2015-03-27,9.84780025482178
2015-03-30,9.89009952545166
2015-03-31,9.96220016479492
2015-04-01,9.93900012969971
2015-04-02,9.85400009155273
2015-04-03,9.77330017089844
2015-04-06,9.82549953460693
2015-04-07,9.90200042724609
2015-04-08,9.92800045013428
2015-04-09,10.01650047302246
