Date,Close
2015-01-02,2058.199951171875
2015-01-05,2020.5999755859375
2015-01-06,2002.5999755859375
2015-01-07,2025.9000244140625
2015-01-08,2062.10009765625
2015-01-09,2044.800048828125
2015-01-12,2028.300048828125
2015-01-13,2023.0
2015-01-14,2011.300048828125
2015-01-15,1992.699951171875
2015-01-16,2019.4000244140625
2015-01-20,2022.5
2015-01-21,2032.0999755859375
2015-01-22,2063.199951171875
2015-01-23,2051.800048828125
2015-01-26,2057.10009765625
2015-01-27,2029.5
2015-01-28,2002.199951171875
2015-01-29,2021.199951171875
2015-01-30,1995.0
2015-02-02,2020.800048828125
2015-02-03,2050.0
2015-02-04,2041.5
2015-02-05,2062.5
2015-02-06,2055.5
2015-02-09,2046.699951171875
2015-02-10,2068.60009765625
2015-02-11,2068.5
2015-02-12,2088.5
2015-02-13,2097.0
2015-02-17,2100.300048828125
2015-02-18,2099.699951171875
2015-02-19,2097.39990234375
2015-02-20,2110.300048828125
2015-02-23,2109.699951171875
2015-02-24,2115.5
2015-02-25,2113.89990234375
2015-02-26,2110.699951171875
2015-02-27,2104.5
2015-03-02,2117.39990234375
2015-03-03,2107.800048828125
2015-03-04,2098.5
2015-03-05,2101.0
2015-03-06,2071.300048828125
2015-03-09,2079.39990234375
2015-03-10,2044.199951171875
2015-03-11,2040.199951171875
2015-03-12,2065.89990234375
2015-03-13,2053.39990234375
2015-03-16,2081.199951171875
2015-03-17,2074.300048828125
2015-03-18,2099.5
2015-03-19,2089.300048828125
2015-03-20,2108.10009765625
2015-03-23,2104.39990234375
2015-03-24,2091.5
2015-03-25,2061.10009765625
2015-03-26,2056.199951171875
2015-03-27,2061.0
2015-03-30,2086.199951171875
2015-03-31,2067.89990234375
2015-04-01,2059.699951171875
2015-04-02,2067.0
2015-04-06,2080.60009765625
2015-04-07,2076.300048828125
2015-04-08,2081.89990234375
2015-04-09,2091.199951171875
2015-04-10,2102.10009765625
2015-04-13,2092.39990234375
2015-04-14,2095.800048828125
2015-04-15,2106.60009765625
2015-04-16,2105.0
2015-04-17,2081.199951171875
2015-04-20,2100.39990234375
2015-04-21,2097.300048828125
2015-04-22,2108.0
2015-04-23,2112.89990234375
2015-04-24,2117.699951171875
2015-04-27,2108.89990234375
2015-04-28,2114.800048828125
2015-04-29,2106.800048828125
2015-04-30,2085.5
2015-05-01,2108.300048828125
2015-05-04,2114.5
2015-05-05,2089.5
2015-05-06,2080.199951171875
2015-05-07,2088.0
2015-05-08,2116.10009765625
2015-05-11,2105.300048828125
2015-05-12,2099.10009765625
2015-05-13,2098.5
2015-05-14,2121.10009765625
2015-05-15,2122.699951171875
2015-05-18,2129.199951171875
2015-05-19,2127.800048828125
2015-05-20,2125.800048828125
2015-05-21,2130.800048828125
2015-05-22,2126.10009765625
2015-05-26,2104.199951171875
2015-05-27,2123.5
2015-05-28,2120.800048828125
