Date,Close
2015-06-29,9538.6298828125
2015-06-30,9578.33984375
2015-07-01,9546.3203125
2015-07-02,9551.0400390625
2015-07-03,9621.2197265625
2015-07-06,9566.669921875
2015-07-07,9575.009765625
2015-07-08,9606.4296875
2015-07-09,9597.7998046875
2015-07-10,9646.240234375
2015-07-13,9667.0
2015-07-14,9655.0302734375
2015-07-15,9674.0498046875
2015-07-16,9676.990234375
2015-07-20,9736.4599609375
2015-07-21,9700.2197265625
2015-07-22,9642.509765625
2015-07-23,9681.4599609375
2015-07-24,9692.0595703125
2015-07-27,9687.4296875
2015-07-28,9723.1904296875
2015-07-29,9723.099609375
2015-07-31,9740.009765625
2015-08-03,9806.400390625
2015-08-04,9888.9599609375
2015-08-05,9803.2900390625
2015-08-06,9776.0
2015-08-07,9716.2197265625
2015-08-10,9690.5400390625
2015-08-11,9674.5595703125
2015-08-12,9695.3603515625
2015-08-13,9653.1103515625
2015-08-17,9497.669921875
2015-08-18,9497.8203125
2015-08-19,9517.01953125
2015-08-24,9430.080078125
2015-08-25,9316.009765625
2015-08-26,9252.66015625
2015-08-27,9325.58984375
2015-08-28,9307.3701171875
2015-08-31,9345.7001953125
2015-09-01,9233.16015625
2015-09-02,9234.0498046875
2015-09-03,9301.8603515625
2015-09-04,9307.509765625
2015-09-07,9285.5703125
2015-09-08,9296.5498046875
2015-09-09,9306.0595703125
2015-09-10,9326.3896484375
2015-09-11,9301.76953125
2015-09-14,9333.83984375
2015-09-15,9266.240234375
2015-09-16,9299.900390625
2015-09-17,9200.2197265625
2015-09-18,9063.1904296875
2015-09-21,9087.240234375
2015-09-22,9116.650390625
2015-09-23,9219.1298828125
2015-09-28,9155.759765625
2015-09-29,9133.669921875
2015-09-30,9114.2900390625
2015-10-01,9096.8203125
2015-10-02,9117.5
2015-10-05,9100.0400390625
2015-10-06,9048.400390625
2015-10-07,8993.9697265625
2015-10-08,8965.8603515625
2015-10-09,9020.259765625
2015-10-12,9053.01953125
2015-10-13,8989.0
2015-10-14,9022.650390625
2015-10-16,9007.41015625
2015-10-19,9030.8095703125
2015-10-20,9029.0498046875
2015-10-21,8985.0302734375
2015-10-22,8944.080078125
2015-10-23,9005.900390625
2015-10-26,9018.66015625
2015-10-27,8979.6298828125
2015-10-28,8993.2900390625
2015-10-29,9032.7802734375
2015-10-30,9081.7998046875
2015-11-02,9084.3203125
2015-11-03,9104.41015625
2015-11-04,9113.23046875
2015-11-05,9172.83984375
2015-11-09,9232.25
2015-11-10,9212.4501953125
2015-11-11,9268.26953125
2015-11-12,9237.9697265625
2015-11-13,9261.0703125
2015-11-16,9211.080078125
2015-11-17,9179.3095703125
2015-11-19,9192.849609375
2015-11-20,9193.0400390625
2015-11-23,9108.83984375
2015-11-24,9108.9296875
2015-11-25,9122.7001953125
2015-11-26,9108.9296875
2015-11-27,9085.25
2015-11-30,9093.2099609375
2015-12-01,9081.5400390625
2015-12-02,9050.9697265625
2015-12-03,9052.7900390625
2015-12-04,9069.5498046875
2015-12-07,9017.33984375
2015-12-08,9008.41015625
2015-12-09,8910.1298828125
2015-12-10,8874.8798828125
2015-12-11,8856.2802734375
2015-12-14,8865.6298828125
2015-12-15,8796.650390625
2015-12-16,8864.75
2015-12-17,8846.4501953125
2015-12-18,8860.919921875
2015-12-21,8864.25
2015-12-22,8863.3798828125
2015-12-23,8893.099609375
2015-12-28,8856.0595703125
2015-12-29,8873.9599609375
2015-12-30,8868.849609375
2015-12-31,8925.7099609375
2016-01-04,8888.0400390625
2016-01-05,8837.8095703125
2016-01-06,8842.1201171875
2016-01-07,8856.08984375
2016-01-08,8836.9296875
2016-01-12,8828.91015625
2016-01-13,8844.7998046875
2016-01-14,8852.2802734375
2016-01-15,8853.5595703125
2016-01-18,8868.669921875
2016-01-19,8887.849609375
2016-01-20,8877.990234375
2016-01-21,8862.4296875
2016-01-22,8868.4404296875
2016-01-25,8865.6298828125
2016-01-26,8866.58984375
2016-01-27,8870.1904296875
2016-01-28,8914.2001953125
2016-01-29,8898.990234375
2016-02-01,8902.83984375
2016-02-02,8938.259765625
2016-02-03,8950.7197265625
2016-02-04,8989.490234375
2016-02-05,9030.48046875
2016-02-08,9006.650390625
2016-02-09,8974.599609375
2016-02-10,9015.8203125
2016-02-11,9072.33984375
2016-02-12,9057.7001953125
2016-02-15,9074.7900390625
2016-02-16,9162.1904296875
2016-02-17,9119.8798828125
2016-02-18,9153.75
2016-02-19,9219.48046875
2016-02-22,9195.8701171875
2016-02-23,9170.9501953125
2016-02-24,9146.6904296875
2016-02-25,9077.1904296875
2016-02-26,9004.259765625
2016-02-29,8908.4404296875
2016-03-01,8928.1103515625
2016-03-02,9083.669921875
2016-03-03,9108.3203125
2016-03-04,9099.16015625
2016-03-07,9130.080078125
2016-03-08,9141.41015625
2016-03-09,9141.4404296875
2016-03-10,9195.759765625
2016-03-11,9192.1103515625
2016-03-14,9212.83984375
2016-03-15,9235.7197265625
2016-03-16,9246.2998046875
2016-03-17,9224.9697265625
2016-03-18,9297.1298828125
2016-03-21,9409.9404296875
2016-03-22,9548.5703125
2016-03-23,9604.23046875
2016-03-24,9586.599609375
2016-03-25,9540.0302734375
2016-03-28,9511.9501953125
2016-03-29,9440.6396484375
2016-03-30,9369.740234375
2016-03-31,9327.98046875
2016-04-01,9307.16015625
2016-04-04,9438.419921875
2016-04-05,9460.6298828125
2016-04-06,9569.7001953125
2016-04-07,9534.580078125
2016-04-08,9383.7197265625
2016-04-11,9407.669921875
2016-04-12,9430.0302734375
2016-04-13,9475.2001953125
2016-04-14,9492.16015625
2016-04-15,9541.0498046875
2016-04-18,9545.650390625
2016-04-19,9532.830078125
2016-04-20,9517.98046875
2016-04-21,9500.58984375
2016-04-22,9519.3203125
2016-04-25,9526.4404296875
2016-04-26,9587.9599609375
2016-04-27,9646.669921875
2016-04-28,9737.4296875
2016-04-29,9975.7197265625
2016-05-02,9908.400390625
2016-05-03,9927.240234375
2016-05-04,10013.5
2016-05-05,10149.490234375
2016-05-06,10157.2900390625
2016-05-09,10211.75
2016-05-10,10227.1904296875
2016-05-11,10222.5302734375
2016-05-12,10208.650390625
2016-05-13,10100.5703125
2016-05-16,10046.9296875
2016-05-17,9889.83984375
2016-05-18,9937.7998046875
2016-05-19,9973.41015625
2016-05-20,9940.25
2016-05-23,9897.150390625
2016-05-24,9776.9404296875
2016-05-25,9727.009765625
2016-05-26,9745.6904296875
2016-05-27,9751.01953125
2016-05-30,9758.9501953125
2016-05-31,9757.919921875
2016-06-01,9783.23046875
2016-06-02,9821.23046875
2016-06-03,9832.6396484375
2016-06-06,9800.26953125
2016-06-07,9799.8203125
2016-06-08,9756.48046875
2016-06-09,9745.1396484375
2016-06-10,9753.400390625
2016-06-13,9680.849609375
2016-06-14,9674.3798828125
2016-06-15,9679.73046875
2016-06-16,9637.599609375
2016-06-17,9649.599609375
2016-06-20,9601.3603515625
2016-06-21,9632.8203125
2016-06-22,9540.3798828125
2016-06-23,9570.0595703125
2016-06-24,9603.16015625
2016-06-27,9491.1298828125
2016-06-28,9545.1103515625
2016-06-29,9501.7802734375
2016-06-30,9505.98046875
2016-07-01,9512.7099609375
2016-07-04,9573.6201171875
2016-07-05,9620.4404296875
2016-07-11,9584.16015625
2016-07-12,9609.1201171875
2016-07-13,9677.8896484375
2016-07-14,9793.2099609375
2016-07-15,9794.6796875
2016-07-18,9784.1796875
2016-07-19,9830.0595703125
2016-07-20,9761.2802734375
2016-07-21,9774.2900390625
2016-07-22,9814.73046875
2016-07-25,9822.1201171875
2016-07-26,9928.349609375
2016-07-27,9923.580078125
2016-07-28,9908.849609375
2016-07-29,9882.2001953125
2016-08-01,9859.9501953125
2016-08-02,9918.5498046875
2016-08-03,9921.48046875
2016-08-04,9890.4599609375
2016-08-05,9918.23046875
2016-08-08,9996.849609375
2016-08-09,9916.080078125
2016-08-10,9908.5703125
2016-08-11,9977.48046875
2016-08-12,9948.259765625
2016-08-15,9969.3603515625
2016-08-16,9944.599609375
2016-08-17,9955.5
2016-08-18,9948.9404296875
2016-08-19,9951.6103515625
2016-08-22,9890.2998046875
2016-08-23,9879.3798828125
2016-08-24,9918.1298828125
2016-08-25,9923.8095703125
2016-08-26,9954.8798828125
2016-08-29,9926.7099609375
2016-08-30,9901.6298828125
2016-08-31,9860.76953125
2016-09-01,9881.240234375
2016-09-02,9933.4599609375
2016-09-05,9909.599609375
2016-09-06,9937.009765625
2016-09-07,9966.5595703125
2016-09-08,9993.0302734375
2016-09-09,9995.1904296875
2016-09-14,9978.3095703125
2016-09-15,9993.6396484375
2016-09-16,9992.26953125
2016-09-19,9965.91015625
2016-09-20,9977.5595703125
2016-09-21,9964.150390625
2016-09-22,9985.83984375
2016-09-23,10000.0498046875
2016-09-26,10015.330078125
2016-09-27,10019.849609375
2016-09-28,10007.400390625
2016-09-29,10025.650390625
2016-09-30,10039.1396484375
2016-10-04,10035.1396484375
2016-10-05,10109.7802734375
2016-10-06,10123.099609375
2016-10-07,10209.0498046875
2016-10-10,10262.0302734375
2016-10-11,10323.4697265625
2016-10-12,10315.5595703125
2016-10-13,10275.0400390625
2016-10-14,10282.1396484375
2016-10-17,10305.0595703125
2016-10-18,10353.1904296875
2016-10-19,10335.9599609375
2016-10-20,10354.3095703125
2016-10-21,10378.759765625
2016-10-24,10346.9296875
2016-10-25,10346.76953125
2016-10-26,10332.76953125
2016-10-27,10359.83984375
2016-10-28,10482.2998046875
2016-10-31,10564.6396484375
2016-11-01,10554.6103515625
2016-11-02,10607.0595703125
2016-11-03,10580.3701171875
2016-11-04,10522.419921875
2016-11-07,10521.9697265625
2016-11-08,10553.5595703125
2016-11-09,10580.259765625
2016-11-10,10564.6201171875
2016-11-11,10551.4296875
2016-11-14,10577.990234375
2016-11-15,10602.7998046875
2016-11-16,10646.9501953125
2016-11-17,10697.5498046875
2016-11-21,10638.7802734375
2016-11-22,10630.08984375
2016-11-23,10616.08984375
2016-11-24,10624.8095703125
2016-11-25,10642.4697265625
2016-11-28,10726.1103515625
2016-11-29,10691.7998046875
2016-11-30,10672.5302734375
2016-12-01,10617.849609375
2016-12-02,10621.990234375
2016-12-05,10644.4599609375
2016-12-06,10667.5302734375
2016-12-07,10721.2001953125
2016-12-08,10753.1796875
2016-12-09,10957.240234375
2016-12-14,10982.740234375
2016-12-15,11060.419921875
2016-12-16,11304.830078125
2016-12-19,11574.6103515625
2016-12-20,11441.16015625
2016-12-21,11310.7099609375
2016-12-22,11540.5400390625
2016-12-23,11927.1904296875
2016-12-26,11772.6904296875
2016-12-27,11649.7998046875
2016-12-28,11632.2197265625
2016-12-29,11560.490234375
2016-12-30,11644.2197265625
2017-01-02,11564.7197265625
2017-01-03,11644.2099609375
2017-01-04,11826.73046875
2017-01-05,12186.1201171875
2017-01-06,12572.9404296875
2017-01-09,12710.4404296875
2017-01-10,12886.3203125
2017-01-12,12873.7900390625
2017-01-13,12722.599609375
2017-01-16,12576.9501953125
2017-01-17,12343.080078125
2017-01-18,12379.0595703125
2017-01-19,12425.099609375
2017-01-20,12592.5302734375
2017-01-23,12500.0498046875
2017-01-24,12484.23046875
2017-01-25,12521.41015625
2017-01-26,12430.740234375
2017-01-27,12507.990234375
2017-01-30,12385.2099609375
2017-01-31,12228.900390625
2017-02-01,12163.6396484375
2017-02-02,12138.8603515625
2017-02-03,12228.990234375
2017-02-06,12247.66015625
2017-02-07,12216.169921875
2017-02-08,12297.3203125
2017-02-09,12287.1103515625
2017-02-10,12233.8798828125
2017-02-13,12367.759765625
2017-02-14,12277.5703125
2017-02-15,12279.5302734375
2017-02-16,12281.33984375
2017-02-17,12165.0703125
2017-02-20,12192.6904296875
2017-02-21,12206.6298828125
2017-02-22,11954.080078125
2017-02-23,11726.240234375
2017-02-24,11777.3701171875
2017-02-27,11822.2001953125
2017-02-28,11926.490234375
2017-03-01,11876.7099609375
2017-03-02,11967.240234375
2017-03-03,11947.4296875
2017-03-06,11978.099609375
2017-03-07,11946.1103515625
2017-03-08,11914.240234375
2017-03-09,11928.2998046875
2017-03-10,11935.0302734375
2017-03-13,11937.7802734375
2017-03-14,11996.23046875
2017-03-15,11995.3798828125
2017-03-16,11945.5302734375
2017-03-17,11929.650390625
2017-03-20,11941.9697265625
2017-03-21,11906.91015625
2017-03-22,11889.9599609375
2017-03-23,11690.6904296875
2017-03-24,11502.7099609375
2017-03-27,11517.3896484375
2017-03-28,11560.490234375
2017-03-29,11632.669921875
2017-03-30,11438.25
2017-03-31,11379.7099609375
2017-04-03,11316.4501953125
2017-04-04,11321.5703125
2017-04-05,11330.6103515625
2017-04-06,11293.2197265625
2017-04-07,11319.5400390625
2017-04-10,11307.41015625
2017-04-11,11303.900390625
2017-04-12,11331.48046875
2017-04-13,11291.01953125
2017-04-14,11222.6396484375
2017-04-17,11259.4296875
2017-04-18,11295.2099609375
2017-04-19,11322.2197265625
2017-04-20,11321.099609375
2017-04-21,11330.1201171875
2017-04-24,11379.3603515625
2017-04-25,11370.6103515625
2017-04-26,11384.16015625
2017-04-27,11483.83984375
2017-04-28,11637.9296875
2017-05-02,11825.66015625
2017-05-03,11798.3798828125
2017-05-04,11789.5
2017-05-05,11743.8603515625
2017-05-08,11764.3701171875
2017-05-09,11719.169921875
2017-05-10,11727.2998046875
2017-05-11,11737.4501953125
2017-05-12,11747.8603515625
2017-05-15,11757.0
2017-05-16,11636.5
2017-05-17,11640.990234375
2017-05-18,11720.240234375
2017-05-19,11683.6201171875
2017-05-22,11645.849609375
2017-05-23,11636.150390625
2017-05-24,11589.66015625
2017-05-25,11566.48046875
2017-05-26,11592.3095703125
2017-05-29,11534.4599609375
2017-05-30,11536.1298828125
2017-05-31,11577.9599609375
2017-06-01,11560.400390625
2017-06-02,11615.2802734375
2017-06-05,11625.080078125
2017-06-06,11604.7001953125
2017-06-07,11720.3701171875
2017-06-08,11756.740234375
2017-06-09,11693.7099609375
2017-06-12,11684.9599609375
2017-06-13,11720.01953125
2017-06-14,11754.98046875
2017-06-15,11639.7197265625
2017-06-16,11750.8203125
2017-06-19,11845.7001953125
2017-06-20,11845.3896484375
2017-06-21,11848.7197265625
2017-06-22,11922.7001953125
2017-06-23,11956.759765625
2017-06-28,12041.849609375
2017-06-29,12051.9599609375
2017-06-30,12015.83984375
2017-07-03,12056.330078125
2017-07-04,12053.83984375
2017-07-05,12106.91015625
2017-07-06,12125.6796875
2017-07-07,12354.349609375
2017-07-10,12326.009765625
2017-07-11,12394.6796875
2017-07-12,12394.0400390625
2017-07-13,12371.4501953125
2017-07-14,12307.650390625
2017-07-17,12288.8896484375
2017-07-18,12282.7001953125
2017-07-19,12221.9501953125
2017-07-20,12196.3896484375
2017-07-21,12120.76953125
2017-07-24,12199.3896484375
2017-07-25,12249.669921875
2017-07-26,12315.900390625
2017-07-27,12281.66015625
2017-07-28,12323.9697265625
2017-07-31,12201.330078125
2017-08-01,12209.509765625
2017-08-02,12165.5595703125
2017-08-03,12125.7001953125
2017-08-04,12174.1103515625
2017-08-07,12188.080078125
2017-08-08,12249.650390625
2017-08-09,12232.1298828125
2017-08-10,12249.740234375
2017-08-11,12326.169921875
2017-08-15,12230.099609375
2017-08-16,12231.5
2017-08-17,12218.759765625
2017-08-18,12246.669921875
2017-08-22,12188.8896484375
2017-08-23,12192.23046875
2017-08-24,12174.3896484375
2017-08-25,12202.669921875
2017-08-28,12251.7001953125
2017-08-29,12292.9296875
2017-08-30,12375.0498046875
2017-08-31,12397.1201171875
2017-09-04,12379.3896484375
2017-09-05,12440.33984375
2017-09-06,12427.7998046875
2017-09-07,12504.9296875
2017-09-08,12602.2001953125
2017-09-11,12699.509765625
2017-09-12,12677.26953125
2017-09-13,12771.740234375
2017-09-14,12737.830078125
2017-09-15,12716.009765625
2017-09-18,12663.900390625
2017-09-19,12568.9296875
2017-09-20,12435.5595703125
2017-09-21,12442.3095703125
2017-09-25,12438.3701171875
2017-09-26,12416.6396484375
2017-09-27,12259.599609375
2017-09-28,12169.8203125
2017-09-29,12140.4697265625
2017-10-02,12186.8701171875
2017-10-03,12262.8203125
2017-10-04,12503.66015625
2017-10-05,12456.0302734375
2017-10-06,12392.7998046875
2017-10-09,12422.5703125
2017-10-10,12425.1396484375
2017-10-11,12423.91015625
2017-10-12,12427.990234375
2017-10-13,12484.8203125
2017-10-16,12371.9404296875
2017-10-17,12350.3896484375
2017-10-18,12397.240234375
2017-10-19,12368.26953125
2017-10-20,12306.900390625
2017-10-23,12320.9296875
2017-10-24,12355.759765625
2017-10-25,12333.51953125
2017-10-26,12362.9599609375
2017-10-27,12402.6103515625
2017-10-30,12334.330078125
2017-10-31,12373.0400390625
2017-11-01,12424.3798828125
2017-11-02,12350.0400390625
2017-11-03,12451.6396484375
2017-11-07,12406.3603515625
2017-11-08,12389.1103515625
2017-11-09,12430.259765625
2017-11-10,12612.900390625
2017-11-13,12744.1904296875
2017-11-14,12722.58984375
2017-11-15,12687.8701171875
2017-11-16,12618.08984375
2017-11-17,12621.51953125
2017-11-20,12597.2900390625
2017-11-21,12580.240234375
2017-11-22,12562.58984375
2017-11-23,12562.8701171875
2017-11-24,12572.2998046875
2017-11-27,12579.3603515625
2017-11-28,12602.4404296875
2017-11-29,12656.66015625
2017-11-30,12568.419921875
2017-12-04,12454.849609375
2017-12-05,12414.509765625
2017-12-06,12284.2802734375
2017-12-07,12359.48046875
2017-12-08,12386.900390625
2017-12-11,12332.1396484375
2017-12-12,12459.8203125
2017-12-13,12414.849609375
2017-12-14,12441.73046875
2017-12-15,12384.0400390625
2017-12-18,12334.2900390625
2017-12-19,12316.849609375
2017-12-20,12251.3203125
2017-12-21,12198.0498046875
2017-12-22,12174.9599609375
2017-12-25,12266.91015625
2017-12-26,12293.8095703125
2017-12-27,12311.9404296875
2017-12-28,12337.76953125
2017-12-29,12388.8203125
2018-01-02,12420.150390625
2018-01-03,12509.580078125
2018-01-04,12463.080078125
2018-01-05,12537.75
2018-01-08,12479.419921875
2018-01-09,12504.4599609375
2018-01-10,12538.5
2018-01-12,12666.400390625
2018-01-15,12863.1103515625
2018-01-16,12939.66015625
2018-01-17,12928.3095703125
2018-01-18,12849.509765625
2018-01-19,12950.73046875
2018-01-22,12963.9404296875
2018-01-23,12955.25
2018-01-24,12999.990234375
2018-01-25,13017.16015625
2018-01-26,13010.5595703125
2018-01-29,12982.4296875
2018-01-30,13010.58984375
2018-01-31,13075.490234375
2018-02-01,13278.2998046875
2018-02-02,13280.759765625
2018-02-05,13231.0595703125
2018-02-06,13104.6103515625
2018-02-07,12997.4404296875
2018-02-08,13064.9296875
2018-02-09,13096.3095703125
2018-02-12,13053.8798828125
2018-02-13,13108.75
2018-02-14,13051.8798828125
2018-02-15,13104.919921875
2018-02-16,13161.41015625
2018-02-19,13227.58984375
2018-02-20,13184.5302734375
2018-02-21,13160.330078125
2018-02-22,13195.01953125
2018-02-23,13215.3095703125
2018-02-26,13147.7802734375
2018-02-27,13128.8095703125
2018-02-28,13142.7099609375
2018-03-01,13160.0400390625
2018-03-02,13167.080078125
2018-03-05,13150.0
2018-03-06,13179.1904296875
2018-03-07,13158.8203125
2018-03-08,13265.2197265625
2018-03-09,13284.9404296875
2018-03-12,13249.3701171875
2018-03-13,13217.599609375
2018-03-14,13189.599609375
2018-03-15,13190.2998046875
2018-03-16,13208.58984375
2018-03-19,13164.740234375
2018-03-20,13142.3603515625
2018-03-21,13020.2099609375
2018-03-22,13008.169921875
2018-03-23,13065.1796875
2018-03-26,13097.48046875
2018-03-27,13030.8798828125
2018-03-28,13026.150390625
2018-03-29,13010.76953125
2018-03-30,13062.3798828125
2018-04-02,12981.8603515625
2018-04-03,12849.4404296875
2018-04-04,12895.2001953125
2018-04-05,12855.7998046875
2018-04-06,12895.23046875
2018-04-09,12912.009765625
2018-04-10,12935.6396484375
2018-04-11,12925.5703125
2018-04-12,12930.7001953125
2018-04-13,12993.740234375
2018-04-16,12893.8701171875
2018-04-17,12902.1904296875
2018-04-18,12887.490234375
2018-04-19,12941.9404296875
2018-04-20,12974.23046875
2018-04-23,12959.650390625
2018-04-24,12963.5302734375
2018-04-25,12945.330078125
2018-04-26,12939.33984375
2018-04-27,13056.8603515625
2018-04-30,13028.009765625
2018-05-02,13001.1796875
2018-05-03,12989.48046875
2018-05-04,13038.740234375
2018-05-07,13022.25
2018-05-08,12935.4599609375
2018-05-09,12937.5703125
2018-05-10,12882.0302734375
2018-05-11,12876.0
2018-05-14,12814.080078125
2018-05-15,12761.6396484375
2018-05-16,12689.150390625
2018-05-17,12694.1201171875
2018-05-18,12631.9404296875
2018-05-21,12589.3203125
2018-05-22,12550.73046875
2018-05-23,12499.3603515625
2018-05-24,12462.0498046875
2018-05-25,12501.8603515625
2018-05-28,12432.650390625
2018-05-29,12391.7900390625
2018-05-30,12390.9501953125
2018-05-31,12335.3701171875
2018-06-01,12247.400390625
2018-06-04,12257.0
2018-06-05,12253.6796875
2018-06-06,12275.1396484375
2018-06-07,12434.8095703125
2018-06-08,12439.91015625
2018-06-11,12403.3896484375
2018-06-12,12398.9599609375
2018-06-13,12382.650390625
2018-06-14,12324.6201171875
2018-06-18,12313.8203125
2018-06-19,12242.0302734375
2018-06-20,12275.9296875
2018-06-21,12188.5302734375
2018-06-22,12233.6298828125
2018-06-25,12131.7099609375
2018-06-26,12015.6298828125
2018-06-27,12016.5400390625
2018-06-28,12003.6904296875
2018-06-29,11878.650390625
2018-07-02,11899.6201171875
2018-07-03,11685.2900390625
2018-07-04,11715.6396484375
2018-07-05,11714.66015625
2018-07-06,11703.0
2018-07-09,11721.6103515625
2018-07-10,11740.6298828125
2018-07-11,11599.3896484375
2018-07-12,11596.6201171875
2018-07-13,11486.2802734375
2018-07-16,11486.099609375
2018-07-17,11401.0
2018-07-18,11330.349609375
2018-07-19,11322.0
2018-07-20,11427.98046875
2018-07-23,11534.4404296875
2018-07-24,11541.2197265625
2018-07-25,11603.7197265625
2018-07-26,11652.0498046875
2018-07-27,11736.66015625
2018-07-31,11746.1396484375
2018-08-01,11709.1396484375
2018-08-02,11760.5302734375
2018-08-03,11732.5498046875
2018-08-06,11751.0
2018-08-07,11773.349609375
2018-08-08,11785.2197265625
2018-08-09,11774.66015625
2018-08-10,11702.66015625
2018-08-13,11618.2802734375
2018-08-15,11610.7900390625
2018-08-16,11603.7197265625
2018-08-17,11720.3203125
2018-08-24,11702.83984375
2018-08-27,11669.5498046875
2018-08-28,11696.5302734375
2018-08-29,11639.6298828125
2018-08-30,11610.58984375
2018-08-31,11546.490234375
2018-09-03,11464.0703125
2018-09-04,11468.8701171875
2018-09-05,11391.8095703125
2018-09-06,11299.8896484375
2018-09-07,11102.9296875
2018-09-10,11156.4296875
2018-09-12,11151.0400390625
2018-09-13,11210.8896484375
2018-09-14,11162.4296875
2018-09-17,11138.1103515625
2018-09-18,11184.01953125
2018-09-19,11146.1796875
2018-09-20,11199.01953125
2018-09-21,11196.3896484375
2018-09-24,11140.8203125
2018-09-25,11238.8603515625
2018-09-26,11329.759765625
2018-09-27,11377.240234375
2018-09-28,11335.5498046875
2018-10-01,11267.0302734375
2018-10-02,11303.080078125
2018-10-03,11311.6396484375
2018-10-04,11328.8798828125
2018-10-05,11211.2099609375
2018-10-08,11190.51953125
2018-10-09,11224.5400390625
2018-10-10,11184.1396484375
2018-10-11,11160.650390625
2018-10-12,11151.4501953125
2018-10-15,11141.3896484375
2018-10-16,11168.6796875
2018-10-17,11152.98046875
2018-10-18,11157.900390625
2018-10-19,11119.0595703125
2018-10-22,11183.5
2018-10-23,11185.4501953125
2018-10-24,11139.8095703125
2018-10-25,11099.91015625
2018-10-26,11070.9599609375
2018-10-29,11028.0703125
2018-10-30,10916.01953125
2018-10-31,10919.669921875
2018-11-01,10902.9404296875
2018-11-02,10885.509765625
2018-11-05,10897.4404296875
2018-11-07,10912.0400390625
2018-11-08,11020.5302734375
2018-11-09,11076.25
2018-11-12,10989.98046875
2018-11-13,11055.009765625
2018-11-14,11110.4404296875
2018-11-15,11153.2802734375
2018-11-16,11143.5595703125
2018-11-19,11210.3701171875
2018-11-22,11170.8603515625
2018-11-23,11134.16015625
2018-11-26,11158.6201171875
2018-11-27,11180.98046875
